1.000000 1.000000
0.648269 0.996924
0.525593 0.990127
0.450999 0.981394
0.395316 0.972563
0.353460 0.964823
0.319807 0.957628
0.291778 0.946911
0.267819 0.936343
0.247592 0.926619
0.230046 0.916100
0.214741 0.905731
0.200714 0.895758
0.187914 0.886381
0.175903 0.875862
0.165220 0.866137
0.155439 0.857901
0.146571 0.848177
0.138957 0.838750
0.131517 0.827884
0.124905 0.818457
0.118379 0.809576
0.112480 0.800248
0.106732 0.788886
0.101046 0.778516
0.095823 0.768445
0.091252 0.757976
0.087019 0.750037
0.082673 0.740065
0.078728 0.730737
0.074970 0.721409
0.071163 0.711833
0.067481 0.702754
0.064437 0.691144
0.061231 0.680625
0.058300 0.671149
0.055382 0.661226
0.052539 0.651650
0.050222 0.642471
0.047667 0.633143
0.045438 0.623121
0.043484 0.613247
0.041493 0.603076
0.039351 0.593897
0.037322 0.584421
0.035369 0.574200
0.033790 0.564773
0.032288 0.555793
0.030722 0.545373
0.028868 0.533962
0.027491 0.522848
0.026126 0.512478
0.024773 0.503994
0.023558 0.494021
0.022043 0.485091
0.020928 0.474622
0.019951 0.464351
0.018774 0.453287
0.017935 0.441479
0.017008 0.432101
0.016094 0.420839
0.014979 0.409824
0.014140 0.398760
0.013201 0.387943
0.012512 0.377673
0.011522 0.365269
0.010959 0.353461
0.009994 0.343637
0.009381 0.331630
0.008780 0.320466
0.008279 0.307963
0.007652 0.297395
0.007114 0.286976
0.006563 0.276507
0.006124 0.266683
0.005761 0.254329
0.005010 0.242818
0.004434 0.231506
0.003983 0.219797
0.003494 0.207542
0.003081 0.196626
0.002755 0.185562
0.002417 0.173108
0.002192 0.161350
0.001904 0.147606
0.001691 0.136641
0.001403 0.124088
0.001177 0.111982
0.000939 0.099677
0.000777 0.088316
0.000651 0.076507
0.000501 0.065641
0.000338 0.053634
0.000263 0.044108
0.000188 0.034681
0.000138 0.026048
0.000100 0.017465
0.000038 0.009774
0.000000 0.004267
0.000000 0.000744
0.000000 0.000000
