1.000000 1.000000
0.039314 0.999107
0.030296 0.998412
0.025813 0.997966
0.023032 0.997519
0.020928 0.997271
0.019375 0.996775
0.017797 0.996577
0.016645 0.996229
0.015730 0.996031
0.014941 0.995733
0.014203 0.995435
0.013601 0.995088
0.013138 0.994493
0.012650 0.993947
0.012174 0.993748
0.011735 0.993352
0.011385 0.992955
0.010971 0.992607
0.010570 0.992111
0.010232 0.991913
0.009894 0.991417
0.009681 0.991317
0.009368 0.991069
0.009030 0.990821
0.008742 0.990623
0.008592 0.990226
0.008341 0.989779
0.008141 0.989482
0.007803 0.989184
0.007615 0.988985
0.007439 0.988539
0.007164 0.988241
0.007114 0.988043
0.006901 0.987695
0.006726 0.987398
0.006625 0.987298
0.006475 0.986802
0.006350 0.986554
0.006149 0.985959
0.006012 0.985711
0.005849 0.985363
0.005736 0.984967
0.005598 0.984818
0.005486 0.984421
0.005360 0.984073
0.005248 0.983726
0.005135 0.983379
0.005047 0.982932
0.004960 0.982287
0.004772 0.981990
0.004697 0.981642
0.004584 0.981345
0.004421 0.980848
0.004271 0.980253
0.004171 0.979757
0.004083 0.979112
0.003995 0.978516
0.003945 0.978070
0.003832 0.977326
0.003707 0.977028
0.003607 0.976730
0.003507 0.975837
0.003407 0.975391
0.003357 0.974845
0.003219 0.974250
0.003181 0.973456
0.003068 0.972711
0.002981 0.971818
0.002868 0.970876
0.002805 0.970330
0.002693 0.969685
0.002668 0.968841
0.002555 0.967948
0.002492 0.967105
0.002430 0.966361
0.002342 0.965319
0.002204 0.964227
0.002142 0.963285
0.002041 0.962243
0.001929 0.961002
0.001841 0.959811
0.001803 0.958075
0.001716 0.956983
0.001616 0.955396
0.001566 0.953907
0.001490 0.951228
0.001378 0.949293
0.001315 0.946713
0.001240 0.943835
0.001140 0.940710
0.001065 0.937534
0.001040 0.933515
0.000914 0.928752
0.000789 0.923046
0.000714 0.915604
0.000601 0.904639
0.000476 0.892285
0.000351 0.869859
0.000200 0.827140
0.000000 0.000000
