1.000000 1.000000
0.989580 0.990375
0.980462 0.979013
0.969090 0.970876
0.959033 0.959613
0.949728 0.951774
0.942551 0.939171
0.930064 0.929645
0.921060 0.921111
0.908009 0.907219
0.898741 0.898536
0.889010 0.891541
0.879679 0.879186
0.869234 0.867973
0.860142 0.862615
0.848782 0.850459
0.838788 0.838799
0.832538 0.834979
0.819525 0.824460
0.811597 0.808980
0.799912 0.798363
0.793650 0.790821
0.779110 0.775043
0.770393 0.771025
0.757931 0.757579
0.749790 0.747705
0.740597 0.746217
0.730540 0.730638
0.717791 0.723096
0.709550 0.712329
0.698616 0.701315
0.691202 0.693575
0.680155 0.675515
0.670374 0.663061
0.658100 0.655718
0.650322 0.650707
0.640341 0.643017
0.630196 0.624609
0.618611 0.620442
0.609193 0.610171
0.598560 0.601092
0.593237 0.591913
0.582303 0.577822
0.569391 0.563830
0.559471 0.562044
0.551919 0.545125
0.537654 0.536145
0.529701 0.531679
0.516638 0.519573
0.512217 0.511734
0.497025 0.498090
0.490438 0.494220
0.480180 0.481320
0.472065 0.471397
0.459716 0.455669
0.448056 0.452195
0.439614 0.440089
0.430434 0.438502
0.419125 0.419350
0.410220 0.409725
0.398046 0.403027
0.389279 0.394245
0.381890 0.381245
0.369917 0.373952
0.357004 0.360556
0.352107 0.352220
0.341061 0.342645
0.329601 0.333515
0.322299 0.322898
0.312593 0.311486
0.300420 0.302456
0.288847 0.286281
0.279404 0.276457
0.270574 0.267328
0.261757 0.255867
0.251663 0.250459
0.239326 0.239990
0.228731 0.230613
0.219538 0.225354
0.208842 0.212850
0.201691 0.203374
0.189079 0.190672
0.178897 0.174349
0.168664 0.171273
0.161112 0.161002
0.150542 0.153907
0.138468 0.139866
0.129614 0.131878
0.119444 0.118283
0.109312 0.107715
0.100332 0.095708
0.090801 0.093277
0.079755 0.077499
0.069635 0.063210
0.059277 0.060035
0.050310 0.050509
0.038750 0.040834
0.029695 0.030662
0.020239 0.018606
0.010320 0.010419
0.000000 0.000000
