1.000000 1.000000
0.186311 0.995832
0.174050 0.994592
0.167224 0.993897
0.162390 0.993203
0.158369 0.992905
0.155276 0.992409
0.152633 0.992062
0.150391 0.991615
0.148275 0.991020
0.146496 0.990523
0.144931 0.990226
0.143553 0.990027
0.142251 0.989630
0.140923 0.989581
0.139708 0.989085
0.138468 0.988837
0.137203 0.988489
0.136064 0.988192
0.134987 0.987943
0.133909 0.987398
0.133133 0.987001
0.132118 0.986653
0.131267 0.986604
0.130240 0.986455
0.129488 0.986257
0.128624 0.985959
0.127823 0.985760
0.126996 0.985512
0.126370 0.985264
0.125694 0.985215
0.125030 0.984867
0.124141 0.984619
0.123514 0.984619
0.122700 0.984470
0.122149 0.983974
0.121247 0.983677
0.120396 0.983280
0.119707 0.982833
0.118918 0.982635
0.118267 0.982486
0.117515 0.982287
0.117014 0.982039
0.116300 0.981493
0.115687 0.981345
0.114985 0.980898
0.114484 0.980700
0.113745 0.980352
0.113057 0.980005
0.112380 0.979806
0.111829 0.979509
0.111040 0.979211
0.110514 0.978963
0.109800 0.978715
0.109187 0.978417
0.108648 0.978169
0.108009 0.977772
0.107245 0.977524
0.106569 0.977276
0.105830 0.977028
0.105003 0.976631
0.104315 0.976234
0.103576 0.975986
0.102962 0.975788
0.102173 0.975540
0.101459 0.974944
0.100895 0.974448
0.100031 0.974001
0.099368 0.973555
0.098528 0.973059
0.097526 0.972612
0.096863 0.972315
0.095986 0.971868
0.095209 0.971570
0.094283 0.971124
0.093544 0.970628
0.092742 0.969883
0.091991 0.969288
0.091064 0.968395
0.090075 0.967899
0.089085 0.966956
0.088083 0.966162
0.086969 0.965368
0.085967 0.964426
0.084877 0.963731
0.083487 0.962590
0.082034 0.961399
0.080644 0.960258
0.079229 0.958918
0.077475 0.957480
0.075672 0.955793
0.073881 0.953610
0.071463 0.951129
0.069034 0.948450
0.065828 0.944431
0.062834 0.940313
0.058889 0.934160
0.054005 0.925329
0.048031 0.913173
0.038036 0.885140
0.000000 0.000000
