1.000000 1.000000
0.938468 0.998908
0.866917 0.995088
0.805147 0.989928
0.751994 0.983280
0.706419 0.975440
0.664425 0.966956
0.628668 0.958373
0.596230 0.950583
0.565558 0.941652
0.537992 0.931977
0.513382 0.923245
0.489674 0.914165
0.467531 0.904490
0.446803 0.894914
0.427103 0.884991
0.409681 0.876160
0.392510 0.867179
0.377294 0.858397
0.363166 0.848028
0.349277 0.838055
0.335262 0.828827
0.322325 0.819052
0.310777 0.808881
0.299505 0.799107
0.288284 0.789085
0.277888 0.779310
0.268107 0.769189
0.258225 0.759464
0.249458 0.750186
0.241092 0.739370
0.232475 0.729447
0.223896 0.719276
0.215768 0.708708
0.207677 0.697494
0.200138 0.688365
0.193137 0.679335
0.186574 0.670652
0.179924 0.660283
0.173261 0.651352
0.167061 0.641578
0.160974 0.632349
0.155138 0.622823
0.149440 0.612999
0.144017 0.603820
0.138594 0.593550
0.132920 0.583825
0.127848 0.573208
0.123251 0.563136
0.118505 0.553262
0.113520 0.544431
0.108873 0.532275
0.104553 0.521707
0.100257 0.511684
0.095848 0.501166
0.091928 0.490896
0.087995 0.480824
0.083938 0.470652
0.079980 0.460134
0.076360 0.450409
0.073179 0.440089
0.069723 0.430563
0.066178 0.420491
0.062934 0.409576
0.059628 0.399355
0.056347 0.387497
0.053529 0.377078
0.050460 0.366460
0.047592 0.354850
0.045062 0.343240
0.042532 0.332969
0.040203 0.321955
0.037773 0.311139
0.035456 0.299479
0.033202 0.287571
0.030897 0.277599
0.028818 0.265790
0.026401 0.254329
0.024535 0.242471
0.022982 0.230613
0.021304 0.218407
0.019388 0.206797
0.017672 0.194840
0.015856 0.182932
0.014102 0.170628
0.012562 0.158770
0.011172 0.147408
0.009994 0.134954
0.008817 0.123046
0.007540 0.110692
0.006237 0.098735
0.005097 0.086728
0.003958 0.074771
0.002956 0.062317
0.002167 0.050211
0.001428 0.038452
0.000889 0.026941
0.000501 0.016621
0.000288 0.008236
0.000038 0.002630
0.000000 0.000000
