1.000000 1.000000
0.266679 0.995783
0.212775 0.992012
0.183493 0.988043
0.163993 0.984173
0.149064 0.981444
0.137654 0.977871
0.128248 0.974051
0.120183 0.970826
0.113608 0.967551
0.107233 0.964078
0.101885 0.960953
0.097163 0.957777
0.092655 0.953907
0.088609 0.950781
0.084764 0.947953
0.081746 0.945274
0.078477 0.941801
0.075747 0.938675
0.072916 0.935202
0.069998 0.932374
0.067706 0.929248
0.065201 0.926023
0.062571 0.923096
0.060455 0.919623
0.058739 0.916448
0.056810 0.912776
0.055044 0.909948
0.053216 0.906723
0.051625 0.902952
0.050022 0.899578
0.048607 0.896155
0.047267 0.892533
0.045689 0.888961
0.044386 0.885487
0.043121 0.881568
0.041806 0.877797
0.040654 0.874374
0.039414 0.870752
0.038086 0.866882
0.036947 0.862863
0.035982 0.858546
0.034843 0.855470
0.033715 0.851203
0.032738 0.847780
0.031837 0.843860
0.030872 0.839891
0.029695 0.835624
0.028831 0.831506
0.027892 0.826892
0.026977 0.822873
0.026050 0.818060
0.025387 0.813793
0.024573 0.808335
0.023796 0.802382
0.022907 0.797867
0.022080 0.793649
0.021429 0.789134
0.020790 0.783528
0.020039 0.777822
0.019363 0.772761
0.018699 0.766708
0.018185 0.761250
0.017459 0.754949
0.016757 0.749144
0.016056 0.742992
0.015543 0.736790
0.014966 0.729844
0.014528 0.722848
0.013940 0.716844
0.013376 0.708757
0.012737 0.700025
0.012274 0.692235
0.011735 0.683453
0.011247 0.675118
0.010583 0.664748
0.010107 0.655718
0.009594 0.646142
0.009155 0.637212
0.008517 0.627685
0.007990 0.617564
0.007439 0.606003
0.006938 0.594344
0.006412 0.580848
0.005924 0.567601
0.005486 0.553560
0.005022 0.536393
0.004596 0.519623
0.004258 0.501563
0.003820 0.481469
0.003382 0.460531
0.003031 0.438750
0.002567 0.416026
0.002154 0.389432
0.001641 0.358075
0.001340 0.324634
0.000827 0.284049
0.000539 0.234880
0.000326 0.175192
0.000088 0.097445
0.000000 0.000000
