1.000000 1.000000
0.250022 0.999008
0.222744 0.998214
0.208178 0.997767
0.198372 0.996874
0.190557 0.996130
0.184107 0.995634
0.178696 0.994989
0.173724 0.994592
0.169641 0.994145
0.166197 0.993649
0.162728 0.993252
0.159634 0.993004
0.156891 0.992657
0.154111 0.992111
0.151807 0.991913
0.149627 0.991516
0.147448 0.990871
0.145682 0.990275
0.143754 0.990077
0.142213 0.989630
0.140510 0.989382
0.138882 0.988886
0.137116 0.988440
0.135488 0.988092
0.133909 0.987398
0.132657 0.986802
0.131204 0.986604
0.129827 0.986356
0.128511 0.985909
0.127121 0.985562
0.125994 0.985264
0.124930 0.984867
0.123640 0.984619
0.122525 0.984272
0.121197 0.983478
0.119820 0.982932
0.118692 0.982585
0.117428 0.982238
0.116401 0.981593
0.115399 0.981097
0.114397 0.980700
0.113307 0.980055
0.112180 0.979658
0.111140 0.979211
0.110163 0.978814
0.109187 0.978417
0.108297 0.977971
0.107158 0.977524
0.106231 0.977127
0.105003 0.976631
0.104027 0.976185
0.103087 0.975837
0.101948 0.975341
0.101209 0.974696
0.100182 0.974051
0.099330 0.973505
0.098078 0.972910
0.097088 0.972463
0.096174 0.971967
0.095222 0.971570
0.094208 0.971124
0.093331 0.970479
0.092517 0.969834
0.091653 0.969040
0.090688 0.968196
0.089686 0.967551
0.088810 0.966807
0.087833 0.965914
0.086793 0.965120
0.085942 0.964426
0.084915 0.963731
0.083775 0.962888
0.082685 0.962044
0.081571 0.961201
0.080531 0.960109
0.079441 0.959117
0.078339 0.958273
0.077124 0.957231
0.075797 0.955793
0.074745 0.954552
0.073467 0.952965
0.071952 0.951625
0.070549 0.950136
0.069084 0.948499
0.067531 0.946614
0.065690 0.944232
0.064249 0.942148
0.062646 0.939816
0.060755 0.937336
0.058726 0.933863
0.056610 0.929993
0.054293 0.925874
0.051988 0.921707
0.049408 0.916249
0.046390 0.909650
0.042846 0.899281
0.038700 0.887819
0.033302 0.869660
0.025863 0.834135
0.000000 0.000000
