1.000000 1.000000
0.975991 0.999901
0.932582 0.998660
0.883512 0.996577
0.834492 0.992905
0.786524 0.987646
0.741938 0.981444
0.700031 0.973704
0.659490 0.965319
0.620903 0.956835
0.585772 0.947259
0.552045 0.936889
0.519607 0.924039
0.488885 0.913272
0.460317 0.901662
0.432212 0.888613
0.406563 0.875118
0.382804 0.861226
0.360974 0.847085
0.340071 0.830910
0.319532 0.814934
0.299856 0.800447
0.282147 0.783627
0.264863 0.767849
0.248719 0.750980
0.233953 0.733912
0.219926 0.715058
0.206124 0.698487
0.192673 0.679385
0.180700 0.662615
0.168514 0.646589
0.157918 0.629025
0.147047 0.612255
0.138130 0.594096
0.128775 0.576036
0.119694 0.557926
0.111554 0.539419
0.103275 0.522203
0.096211 0.504589
0.089098 0.485091
0.082547 0.467031
0.076298 0.450558
0.070462 0.433639
0.064725 0.416820
0.059991 0.400496
0.055432 0.383925
0.050823 0.368296
0.046478 0.352369
0.042695 0.335153
0.039076 0.321310
0.035381 0.304044
0.032776 0.287422
0.029971 0.273282
0.027240 0.257504
0.024886 0.243017
0.022644 0.230017
0.020552 0.216968
0.018699 0.203126
0.016783 0.188985
0.014779 0.177127
0.013388 0.164178
0.011936 0.153163
0.010458 0.141404
0.009468 0.132076
0.008366 0.122848
0.007364 0.112429
0.006475 0.102853
0.005598 0.093922
0.004784 0.085388
0.004033 0.077747
0.003419 0.069908
0.002968 0.062516
0.002442 0.055669
0.002016 0.048177
0.001703 0.043314
0.001315 0.037708
0.001040 0.032349
0.000839 0.027834
0.000714 0.023270
0.000589 0.019945
0.000476 0.016175
0.000376 0.012751
0.000276 0.010320
0.000225 0.008236
0.000175 0.006797
0.000075 0.005408
0.000063 0.004317
0.000050 0.003572
0.000038 0.002431
0.000038 0.001836
0.000038 0.000992
0.000025 0.000546
0.000013 0.000099
0.000013 0.000050
0.000013 0.000050
0.000000 0.000050
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
